8 11.2 36085976965.1 36085976965.1 36085976965.1 36085976965.1 36085976965.1
8 12.2 36183385933.7 36183385933.7 36183385933.7 36183385933.7 36183385933.7
8 13.2 36387706502.5 36387706502.5 36387706502.5 36387706502.5 36387706502.5
8 9.2 36382567564.3 36382567564.3 36382567564.3 36382567564.3 36382567564.3
8 10.2 36505108781.2 36505108781.2 36505108781.2 36505108781.2 36505108781.2
16 12.2 40511083696.4 40511083696.4 40511083696.4 40511083696.4 40511083696.4
16 13.2 40584141445.1 40584141445.1 40584141445.1 40584141445.1 40584141445.1
16 10.1 40901642501.9 40901642501.9 40901642501.9 40901642501.9 40901642501.9
16 11.1 40422205343.7 40422205343.7 40422205343.7 40422205343.7 40422205343.7
16 9.0 39993117593.5 39993117593.5 39993117593.5 39993117593.5 39993117593.5
24 9.0 42300494602.7 42300494602.7 42300494602.7 42300494602.7 42300494602.7
24 10.1 43617541135.0 43617541135.0 43617541135.0 43617541135.0 43617541135.0
24 11.1 43071783484.1 43071783484.1 43071783484.1 43071783484.1 43071783484.1
24 12.2 43236999881.4 43236999881.4 43236999881.4 43236999881.4 43236999881.4
24 13.2 43314397277.4 43314397277.4 43314397277.4 43314397277.4 43314397277.4
32 9.0 44325527837.1 44325527837.1 44325527837.1 44325527837.1 44325527837.1
32 10.1 46633720929.4 46633720929.4 46633720929.4 46633720929.4 46633720929.4
32 11.1 45811353400.6 45811353400.6 45811353400.6 45811353400.6 45811353400.6
32 12.1 45768249536.0 45768249536.0 45768249536.0 45768249536.0 45768249536.0
32 13.1 46571358131.5 46571358131.5 46571358131.5 46571358131.5 46571358131.5
32 14.1 45458214888.9 45458214888.9 45458214888.9 45458214888.9 45458214888.9
40 9.0 46090626377.6 46090626377.6 46090626377.6 46090626377.6 46090626377.6
40 10.1 49008903268.1 49008903268.1 49008903268.1 49008903268.1 49008903268.1
40 12.2 48387003162.1 48387003162.1 48387003162.1 48387003162.1 48387003162.1
40 13.2 48751650239.0 48751650239.0 48751650239.0 48751650239.0 48751650239.0
40 11.2 48331328435.5 48331328435.5 48331328435.5 48331328435.5 48331328435.5
48 10.1 50158758674.6 50158758674.6 50158758674.6 50158758674.6 50158758674.6
48 9.0 47786275057.0 47786275057.0 47786275057.0 47786275057.0 47786275057.0
48 11.1 49607709740.8 49607709740.8 49607709740.8 49607709740.8 49607709740.8
48 12.1 49452120585.9 49452120585.9 49452120585.9 49452120585.9 49452120585.9
48 13.1 49909609491.5 49909609491.5 49909609491.5 49909609491.5 49909609491.5
56 9.0 49064200801.5 49064200801.5 49064200801.5 49064200801.5 49064200801.5
56 10.1 51189231004.9 51189231004.9 51189231004.9 51189231004.9 51189231004.9
56 11.1 50635344543.3 50635344543.3 50635344543.3 50635344543.3 50635344543.3
