8 0.0 43658310.0 43658310.0 43658310.0 43658310.0 43658310.0
8 1.0 43013279.0 43013279.0 43013279.0 43013279.0 43013279.0
8 2.0 22693244.0 22693244.0 22693244.0 22693244.0 22693244.0
8 3.0 22692979.0 22692979.0 22692979.0 22692979.0 22692979.0
8 4.0 22692979.0 22692979.0 22692979.0 22692979.0 22692979.0
8 5.0 22692979.0 22692979.0 22692979.0 22692979.0 22692979.0
16 0.0 43735118.0 43735118.0 43735118.0 43735118.0 43735118.0
16 1.0 43089141.0 43089141.0 43089141.0 43089141.0 43089141.0
16 2.0 25367203.0 25367203.0 25367203.0 25367203.0 25367203.0
16 3.0 25366890.0 25366890.0 25366890.0 25366890.0 25366890.0
16 4.0 25366891.0 25366891.0 25366891.0 25366891.0 25366891.0
16 5.0 25366890.0 25366890.0 25366890.0 25366890.0 25366890.0
24 0.0 44344916.0 44344916.0 44344916.0 44344916.0 44344916.0
24 1.0 43688330.0 43688330.0 43688330.0 43688330.0 43688330.0
24 2.0 27524367.0 27524367.0 27524367.0 27524367.0 27524367.0
24 3.0 27524115.0 27524115.0 27524115.0 27524115.0 27524115.0
24 4.0 27524115.0 27524115.0 27524115.0 27524115.0 27524115.0
24 5.0 27524115.0 27524115.0 27524115.0 27524115.0 27524115.0
32 0.0 46589032.0 46589032.0 46589032.0 46589032.0 46589032.0
32 1.0 45896188.0 45896188.0 45896188.0 45896188.0 45896188.0
32 2.0 30775235.0 30775235.0 30775235.0 30775235.0 30775235.0
32 3.0 30774899.0 30774899.0 30774899.0 30774899.0 30774899.0
32 4.0 30774899.0 30774899.0 30774899.0 30774899.0 30774899.0
32 5.0 30774899.0 30774899.0 30774899.0 30774899.0 30774899.0
40 0.0 43471667.0 43471667.0 43471667.0 43471667.0 43471667.0
40 1.0 42828542.0 42828542.0 42828542.0 42828542.0 42828542.0
40 2.0 30413394.0 30413394.0 30413394.0 30413394.0 30413394.0
40 3.0 30412907.0 30412907.0 30412907.0 30412907.0 30412907.0
40 4.0 30412907.0 30412907.0 30412907.0 30412907.0 30412907.0
40 5.0 30412907.0 30412907.0 30412907.0 30412907.0 30412907.0
48 0.0 43174540.0 43174540.0 43174540.0 43174540.0 43174540.0
48 1.0 42535922.0 42535922.0 42535922.0 42535922.0 42535922.0
48 2.0 30852948.0 30852948.0 30852948.0 30852948.0 30852948.0
48 3.0 30852948.0 30852948.0 30852948.0 30852948.0 30852948.0
48 4.0 30850596.0 30850596.0 30850596.0 30850596.0 30850596.0
48 5.0 30850573.0 30850573.0 30850573.0 30850573.0 30850573.0
56 0.0 43880348.0 43880348.0 43880348.0 43880348.0 43880348.0
56 1.0 43230453.0 43230453.0 43230453.0 43230453.0 43230453.0
56 2.0 32187145.0 32187145.0 32187145.0 32187145.0 32187145.0
56 3.0 32186645.0 32186645.0 32186645.0 32186645.0 32186645.0
56 4.0 32186645.0 32186645.0 32186645.0 32186645.0 32186645.0
56 5.0 32186645.0 32186645.0 32186645.0 32186645.0 32186645.0
64 0.0 42904167.0 42904167.0 42904167.0 42904167.0 42904167.0
64 1.0 42269390.0 42269390.0 42269390.0 42269390.0 42269390.0
64 2.0 32085994.0 32085994.0 32085994.0 32085994.0 32085994.0
64 3.0 32085384.0 32085384.0 32085384.0 32085384.0 32085384.0
64 4.0 32083824.0 32083824.0 32083824.0 32083824.0 32083824.0
64 5.0 32083794.0 32083794.0 32083794.0 32083794.0 32083794.0
72 0.0 42907491.0 42907491.0 42907491.0 42907491.0 42907491.0
72 1.0 42273155.0 42273155.0 42273155.0 42273155.0 42273155.0
72 2.0 32530282.0 32530282.0 32530282.0 32530282.0 32530282.0
72 3.0 32529660.0 32529660.0 32529660.0 32529660.0 32529660.0
72 4.0 32529661.0 32529661.0 32529661.0 32529661.0 32529661.0
72 5.0 32529629.0 32529629.0 32529629.0 32529629.0 32529629.0
80 0.0 46650723.0 46650723.0 46650723.0 46650723.0 46650723.0
80 1.0 45955540.0 45955540.0 45955540.0 45955540.0 45955540.0
80 2.0 35832451.0 35832451.0 35832451.0 35832451.0 35832451.0
80 3.0 35832451.0 35832451.0 35832451.0 35832451.0 35832451.0
80 4.0 35832451.0 35832451.0 35832451.0 35832451.0 35832451.0
80 5.0 35832451.0 35832451.0 35832451.0 35832451.0 35832451.0
88 0.0 43505678.0 43505678.0 43505678.0 43505678.0 43505678.0
88 1.0 42861628.0 42861628.0 42861628.0 42861628.0 42861628.0
88 2.0 33593974.0 33593974.0 33593974.0 33593974.0 33593974.0
88 3.0 33593061.0 33593061.0 33593061.0 33593061.0 33593061.0
88 4.0 33593062.0 33593062.0 33593062.0 33593062.0 33593062.0
88 5.0 33593061.0 33593061.0 33593061.0 33593061.0 33593061.0
96 0.0 42638163.0 42638163.0 42638163.0 42638163.0 42638163.0
96 1.0 42007336.0 42007336.0 42007336.0 42007336.0 42007336.0
96 2.0 33005834.0 33005834.0 33005834.0 33005834.0 33005834.0
96 3.0 33004991.0 33004991.0 33004991.0 33004991.0 33004991.0
96 4.0 33004991.0 33004991.0 33004991.0 33004991.0 33004991.0
96 5.0 33004991.0 33004991.0 33004991.0 33004991.0 33004991.0
104 0.0 42496492.0 42496492.0 42496492.0 42496492.0 42496492.0
