8 590.943620544 590.943620544 590.943620544 590.943620544 590.943620544
16 595.2060605 595.2060605 595.2060605 595.2060605 595.2060605
24 591.039812433 591.039812433 591.039812433 591.039812433 591.039812433
32 594.477435458 594.477435458 594.477435458 594.477435458 594.477435458
40 593.048279607 593.048279607 593.048279607 593.048279607 593.048279607
48 594.105328031 594.105328031 594.105328031 594.105328031 594.105328031
56 591.328894315 591.328894315 591.328894315 591.328894315 591.328894315
64 596.452365889 596.452365889 596.452365889 596.452365889 596.452365889
72 603.70252192 603.70252192 603.70252192 603.70252192 603.70252192
80 593.114943428 593.114943428 593.114943428 593.114943428 593.114943428
88 598.007270394 598.007270394 598.007270394 598.007270394 598.007270394
96 595.327769334 595.327769334 595.327769334 595.327769334 595.327769334
104 598.897840231 598.897840231 598.897840231 598.897840231 598.897840231
112 594.033018091 594.033018091 594.033018091 594.033018091 594.033018091
120 597.670700307 597.670700307 597.670700307 597.670700307 597.670700307
128 593.426883868 593.426883868 593.426883868 593.426883868 593.426883868
136 595.587255017 595.587255017 595.587255017 595.587255017 595.587255017
144 598.003026671 598.003026671 598.003026671 598.003026671 598.003026671
152 596.777221368 596.777221368 596.777221368 596.777221368 596.777221368
160 594.772331894 594.772331894 594.772331894 594.772331894 594.772331894
168 594.615287023 594.615287023 594.615287023 594.615287023 594.615287023
176 596.667353181 596.667353181 596.667353181 596.667353181 596.667353181
184 596.509538895 596.509538895 596.509538895 596.509538895 596.509538895
192 596.053587232 596.053587232 596.053587232 596.053587232 596.053587232
200 596.262582693 596.262582693 596.262582693 596.262582693 596.262582693
208 595.581809765 595.581809765 595.581809765 595.581809765 595.581809765
216 595.328181059 595.328181059 595.328181059 595.328181059 595.328181059
224 592.987385406 592.987385406 592.987385406 592.987385406 592.987385406
232 595.143464019 595.143464019 595.143464019 595.143464019 595.143464019
240 597.768333795 597.768333795 597.768333795 597.768333795 597.768333795
248 598.450427712 598.450427712 598.450427712 598.450427712 598.450427712
256 598.143267943 598.143267943 598.143267943 598.143267943 598.143267943
