8 73612058.28112 74390545.924 74520360.016 74598042.644 83808394.64624
16 71786361.70259999 74417883.165 74464890.207 74503223.482 74837308.63912
24 72865383.91339998 73997772.155 74599184.554 74601435.775 74688735.82972
32 74347600.35888 74487339.108 74501514.907 74516304.158 75235550.15096
40 73912763.74195999 74003891.237 74360485.53 74469190.765 74597574.06292
48 73815816.83464001 74373832.594 74557289.58 74591658.497 74738079.8714
56 73106752.59512 74309588.822 74481487.878 74552865.087 75233328.67835999
64 74221085.66112 74312322.576 74401289.126 74522387.811 75207241.76268
72 73927621.73748 74276696.133 74410347.084 74423605.258 74692880.17768
80 73813014.10215999 73929999.322 74439892.679 74448728.793 75702143.14596
88 73138018.11296001 74213887.976 74369007.182 74534076.896 74943263.27455999
96 72950918.50775999 74162156.358 74346678.091 74574624.21 74859481.12103999
104 74426274.64572 74583617.559 74606424.361 74719398.882 74749673.99784
112 71671824.97348 74213667.817 74276199.773 74365714.602 74502606.70728
120 74196036.44764 74299356.727 74404943.621 74730603.784 80687649.76959999
128 73014578.3132 74404544.438 74537297.619 74544456.37 74582012.75176
136 60455265.715959996 74017920.235 74198306.803 74312115.604 74506107.93904
144 74196087.02392 74494948.702 74512822.074 74669051.225 80167114.30148
152 74259054.20624 74289033.716 74353889.398 74612318.128 74775390.33088
160 73072568.45796001 74603856.873 74626038.073 74674269.454 74735254.69048001
168 73558086.99748 74449065.937 74479095.989 74579669.392 74779013.22976
176 74195908.99696 74317753.372 74332909.092 74516258.223 74605668.37692
184 74340757.98468 74518103.313 74584009.37 74591940.526 80450210.66968
192 74450603.06976 74559212.4 74597977.251 74711763.807 75418203.08316001
200 72764843.24404 73629334.789 74176213.718 74823847.554 80826064.58184001
208 74254827.16555999 74448295.163 74540067.094 74575041.578 74753935.55912
216 72850925.24384 74082563.432 74331595.21 74412171.476 74719684.05776
224 74224441.54596001 74350966.569 74440252.837 74580857.783 74739508.71836
232 73847255.62003998 74367295.133 74497207.67 74514547.72 74887411.8448
240 74053086.1836 74427205.782 74468988.812 74582882.136 74831225.24255998
248 73762158.40455998 73952641.906 74422192.839 74517251.902 74867340.48088
256 74155015.72576 74249659.888 74418173.505 74504350.769 74583431.6234
