8 18.673333333364 18.8333333333 18.8333333333 18.8333333333 18.993333333332
16 18.756666666668 18.9166666667 19.0 19.0 19.079999999968003
24 18.766666666668 19.1666666667 19.1666666667 19.4166666667 19.576666666636
32 18.8433333333 19.0833333333 19.25 19.4166666667 19.576666666636
40 18.836666666636 18.9166666667 18.9166666667 19.4166666667 19.576666666636
48 19.006666666668 19.1666666667 19.5833333333 19.8333333333 19.8333333333
56 19.256666666668 19.4166666667 19.5833333333 19.75 19.75
64 18.9366666667 19.4166666667 19.5833333333 19.5833333333 19.743333333332
72 18.920000000032 19.0 19.0833333333 19.4166666667 19.576666666636
80 18.349999999968 18.75 19.5833333333 19.5833333333 19.5833333333
88 18.296666666668 19.4166666667 19.5 19.5 19.579999999968003
96 19.086666666636003 19.1666666667 19.4166666667 19.5833333333 19.743333333332
104 19.170000000031997 19.25 19.4166666667 19.4166666667 19.4166666667
112 19.003333333331998 19.0833333333 19.1666666667 19.1666666667 19.486666666668
120 18.930000000032 19.25 19.25 19.4166666667 19.4166666667
128 19.003333333331998 19.0833333333 19.3333333333 19.6666666667 19.826666666636
136 18.420000000031997 18.5 18.8333333333 18.9166666667 19.556666666636
144 18.923333333364 19.0833333333 19.25 19.25 19.410000000032
152 18.9166666667 18.9166666667 19.5 19.75 19.829999999968
160 18.920000000032 19.0 19.0833333333 19.1666666667 19.806666666636
168 18.670000000031997 18.75 18.8333333333 19.0833333333 19.3233333333
176 18.846666666636 19.1666666667 19.1666666667 19.25 19.73
184 18.423333333364 18.5833333333 19.1666666667 19.5 19.5
192 19.009999999999998 19.25 19.5 19.5833333333 19.983333333332
200 18.839999999968 19.0 19.3333333333 19.4166666667 19.4166666667
208 18.75 18.75 18.75 18.9166666667 19.076666666636
216 19.009999999999998 19.25 19.3333333333 19.4166666667 19.496666666668
224 19.0833333333 19.0833333333 19.1666666667 19.5833333333 19.5833333333
232 18.433333333364 18.8333333333 18.9166666667 18.9166666667 19.796666666636
240 18.433333333364 18.8333333333 19.1666666667 19.4166666667 19.656666666699998
248 18.756666666668 18.9166666667 19.1666666667 19.5833333333 19.5833333333
256 18.836666666636 18.9166666667 19.1666666667 19.25 19.569999999968
