8 0.0425533940537 0.0461511211385 0.0468787032138 0.0480075149352 0.063574080592224
16 0.04657123980181999 0.0516450760487 0.0521904379567 0.0543198348532 0.059267807667472
24 0.046726816276291994 0.0486950906177 0.0513464656655 0.0539431759986 0.054253789179432
32 0.043870458119584 0.0468702902848 0.0490730960068 0.0495727783306 0.054956129624392
40 0.045087051482419996 0.0477112596125 0.0491897481888 0.0540990062399 0.057445609394588
48 0.04930582127996799 0.0503889129352 0.0530194433737 0.0557368725684 0.05726185555521599
56 0.048925282925784 0.0497415045702 0.0563910449065 0.058709233114 0.06938036467076801
64 0.049793755606328 0.050393810819 0.0511711156662 0.0567163811067 0.061668318317484004
72 0.04737694721612 0.0483276361238 0.0507573478366 0.0507590600987 0.054171889668812
80 0.047508158823104 0.0487705287824 0.0487967372488 0.0528155583033 0.055885174839396
88 0.047692519565207994 0.0482468644158 0.0523983279258 0.055011343824 0.065649714807264
96 0.045580913314936 0.0498875521342 0.0499052682212 0.0520101073122 0.053840236216295995
104 0.051474973696536 0.0515204171526 0.0528011187229 0.0568677448164 0.05747605339790401
112 0.04585466725746 0.0485858380293 0.0489424955415 0.051410331275 0.054029402412919994
120 0.048913433492736 0.0494665372392 0.0505509420391 0.0514318042706 0.05332999524836
128 0.04625583189766 0.0471717547159 0.0491370061562 0.054600942757 0.055632713643112
136 0.047557318135788 0.0476322536187 0.0482309178603 0.0522880841368 0.05386624931334401
144 0.047355828037536 0.0503298774648 0.0508748362009 0.0513811914649 0.05203563192221199
152 0.04810210544486 0.0506002334351 0.0516853273842 0.0560039505927 0.058134708387035994
160 0.0479689585546 0.0482143839442 0.050224805514 0.0514413338704 0.052288934089984
168 0.04509681419561199 0.0468160591495 0.0471349151034 0.0481665242363 0.04858147249262
176 0.04923731283482399 0.0495149201754 0.0498815336842 0.0528683504472 0.055853707947648004
184 0.046907046314532 0.0479087895585 0.0483393788989 0.0521452674214 0.054985203292888
192 0.04782195907239199 0.0480920880434 0.0519258000265 0.0614894837354 0.067550194378664
200 0.0476419902039 0.0480708985959 0.0483214928499 0.0488196642653 0.056270620283923996
208 0.044950729182992005 0.0466713576212 0.0484799083162 0.0485246925995 0.048741303456524
216 0.046768820957739994 0.0482877165739 0.0510866369193 0.052130907382 0.053082217223056
224 0.043512437373036 0.0461494617243 0.047126683707 0.0554307300729 0.057369836448612
232 0.046698246657908 0.0472504944653 0.0473575400812 0.0559818822405 0.0571570564173
240 0.045687277659728 0.0466822511948 0.0467234672044 0.0497083335581 0.053482037002484
248 0.048161499325019994 0.0486071884047 0.0499246829554 0.0566103825204 0.06119486723016
256 0.047492348590636 0.0482828537563 0.0505916846791 0.0532482284327 0.054121730450876
