4 3 2.396484375
4 4 2.4423828125
4 5 2.3974609375
4 6 2.4189453125
4 7 2.439453125
4 8 2.380859375
5 3 2.8427734375
5 4 2.845703125
5 5 2.830078125
5 6 2.9150390625
5 7 2.890625
5 2 2.275390625
6 3 3.2353515625
6 4 3.240234375
6 5 3.2041015625
6 6 3.36328125
6 7 3.2548828125
7 4 3.6923828125
7 5 3.7392578125
7 6 3.7392578125
7 7 3.7705078125
7 3 3.708984375
8 4 4.0126953125
8 5 3.9638671875
8 6 3.99609375
8 7 4.013671875
8 8 4.0302734375
8 3 4.0400390625
9 3 4.365234375
9 4 4.333984375
9 5 4.296875
9 6 4.3671875
9 7 4.3330078125
9 8 4.3740234375
10 4 4.5419921875
10 5 4.5712890625
10 6 4.5966796875
10 7 4.5859375
10 8 4.6083984375
10 3 4.904296875
11 3 1.5517578125
11 4 4.8984375
11 5 4.8896484375
11 6 4.8935546875
11 7 4.8955078125
11 8 4.8583984375
12 4 4.9921875
12 5 4.9638671875
12 6 4.9755859375
12 7 5.1064453125
12 8 4.9521484375
13 4 5.177734375
13 5 5.2138671875
13 6 5.267578125
13 7 5.296875
13 3 5.2373046875
14 3 5.4560546875
14 4 5.3681640625
14 5 5.3701171875
14 6 5.412109375
14 7 5.3955078125
14 8 5.341796875
15 4 5.5166015625
15 5 5.5068359375
15 6 5.525390625
15 7 5.6376953125
15 8 5.53515625
16 3 5.666015625
16 4 5.6787109375
16 5 5.68359375
16 6 5.69140625
16 7 5.7119140625
17 3 0.169921875
17 4 5.876953125
17 5 5.859375
17 6 5.8515625
17 7 5.8818359375
17 8 5.859375
18 4 5.99609375
18 5 5.9794921875
18 6 6.029296875
18 7 5.9892578125
18 3 5.9677734375
19 3 6.150390625
19 4 6.1171875
19 5 6.1318359375
19 6 6.1728515625
19 7 6.13671875
19 8 6.1259765625
20 4 6.228515625
20 5 6.2744140625
20 6 6.2177734375
20 7 6.326171875
20 8 6.22265625
21 4 6.36328125
21 5 6.345703125
21 6 6.3701171875
21 7 6.3642578125
21 3 6.3701171875
22 4 6.466796875
22 5 6.466796875
22 6 6.4326171875
22 7 6.44140625
22 8 6.427734375
22 3 0.5419921875
23 4 6.568359375
23 5 6.556640625
23 6 6.5458984375
23 7 6.517578125
23 3 6.5341796875
24 4 6.560546875
24 5 6.529296875
24 6 6.572265625
24 7 6.568359375
24 8 6.521484375
24 3 7.0087890625
25 3 6.6591796875
25 4 6.6806640625
25 5 6.6708984375
25 6 6.6669921875
25 7 6.6357421875
26 4 6.6748046875
26 5 6.7021484375
26 6 6.6865234375
26 7 6.732421875
26 8 6.681640625
27 3 6.7197265625
27 4 6.75
27 5 6.703125
27 6 6.740234375
27 7 6.712890625
27 8 6.7177734375
28 4 6.7509765625
28 5 6.794921875
28 6 6.7802734375
28 7 6.7705078125
28 8 6.7685546875
29 3 6.79296875
29 4 6.779296875
29 5 6.7646484375
29 6 6.783203125
29 7 6.7646484375
29 8 6.765625
30 4 6.8134765625
30 5 6.8427734375
30 6 6.853515625
30 7 6.8388671875
30 8 6.84375
