4 15.0 15.0 15.0 15.0 15.0
5 16.2 16.2 16.2 16.2 16.2
6 16.6666666667 16.6666666667 16.6666666667 16.6666666667 16.6666666667
7 17.2857142857 17.2857142857 17.2857142857 17.2857142857 17.2857142857
8 17.75 17.75 17.75 17.75 17.75
9 17.6666666667 17.6666666667 17.6666666667 17.6666666667 17.6666666667
10 18.0 18.0 18.0 18.0 18.0
11 18.5454545455 18.5454545455 18.5454545455 18.5454545455 18.5454545455
12 19.4166666667 19.4166666667 19.4166666667 19.4166666667 19.4166666667
13 19.1666666667 19.1666666667 19.1666666667 19.1666666667 19.1666666667
14 20.0833333333 20.0833333333 20.0833333333 20.0833333333 20.0833333333
15 20.75 20.75 20.75 20.75 20.75
16 21.5 21.5 21.5 21.5 21.5
17 23.0 23.0 23.0 23.0 23.0
18 24.75 24.75 24.75 24.75 24.75
19 26.4166666667 26.4166666667 26.4166666667 26.4166666667 26.4166666667
20 29.8333333333 29.8333333333 29.8333333333 29.8333333333 29.8333333333
21 43.4166666667 43.4166666667 43.4166666667 43.4166666667 43.4166666667
22 142.583333333 142.583333333 142.583333333 142.583333333 142.583333333
23 231.25 231.25 231.25 231.25 231.25
24 293.0 293.0 293.0 293.0 293.0
25 287.5 287.5 287.5 287.5 287.5
26 294.333333333 294.333333333 294.333333333 294.333333333 294.333333333
27 310.25 310.25 310.25 310.25 310.25
28 297.583333333 297.583333333 297.583333333 297.583333333 297.583333333
29 194.5 194.5 194.5 194.5 194.5
30 324.25 324.25 324.25 324.25 324.25
