4 3 122.0
4 4 98.0
4 5 61.0
4 6 70.0
4 7 49.0
5 3 93.0
5 4 78.0
5 5 95.0
5 6 48.0
5 7 86.0
6 3 78.0
6 4 80.0
6 5 121.0
6 6 96.0
6 7 71.0
6 8 114.0
7 3 89.0
7 4 72.0
7 5 110.0
7 6 101.0
7 7 152.0
7 8 130.0
8 3 98.0
8 4 93.0
8 5 117.0
8 6 121.0
8 7 116.0
9 3 166.0
9 4 159.0
9 5 157.0
9 6 159.0
9 7 152.0
9 8 108.0
10 3 153.0
10 4 165.0
10 5 172.0
10 6 158.0
10 7 108.0
10 8 123.0
11 3 118.0
11 4 149.0
11 5 166.0
11 6 101.0
11 7 134.0
11 8 177.0
12 4 145.0
12 5 159.0
12 6 166.0
12 7 161.0
12 8 145.0
13 3 206.0
13 4 144.0
13 5 176.0
13 6 219.0
13 7 186.0
14 3 250.0
14 4 237.0
14 5 171.0
14 6 264.0
14 7 223.0
14 8 200.0
15 4 147.0
15 5 243.0
15 6 213.0
15 7 190.0
15 8 325.0
16 3 276.0
16 4 257.0
16 5 272.0
16 6 186.0
16 7 239.0
16 8 252.0
17 4 207.0
17 5 269.0
17 6 194.0
17 7 239.0
17 8 256.0
18 3 266.0
18 4 228.0
18 5 182.0
18 6 303.0
18 7 239.0
18 8 280.0
19 3 299.0
19 4 331.0
19 5 236.0
19 6 298.0
19 7 218.0
20 4 283.0
20 5 310.0
20 6 223.0
20 7 311.0
20 8 341.0
20 3 299.0
21 4 276.0
21 5 262.0
21 6 306.0
21 7 302.0
21 8 301.0
22 3 308.0
22 4 297.0
22 5 314.0
22 6 326.0
22 7 283.0
22 8 344.0
23 3 1007.0
23 4 294.0
23 5 339.0
23 6 313.0
23 7 305.0
23 8 285.0
24 3 342.0
24 4 288.0
24 5 298.0
24 6 277.0
24 7 356.0
24 8 329.0
25 4 300.0
25 5 336.0
25 6 301.0
25 7 349.0
25 8 390.0
26 4 359.0
26 5 365.0
26 6 305.0
26 7 390.0
26 8 357.0
26 3 296.0
27 4 320.0
27 5 381.0
27 6 298.0
27 7 413.0
27 8 421.0
28 4 431.0
28 5 353.0
28 6 396.0
28 7 408.0
28 8 290.0
28 3 346.0
29 4 484.0
29 5 294.0
29 6 374.0
29 7 404.0
29 8 329.0
30 4 382.0
30 5 422.0
30 6 363.0
30 7 413.0
30 8 445.0
30 3 1013.0
