4 3 22.0
4 4 27.0
4 5 12.0
4 6 39.0
4 7 25.0
4 8 18.0
5 2 14.0
5 3 21.0
5 4 24.0
5 5 21.0
5 6 22.0
5 7 30.0
6 3 23.0
6 4 27.0
6 5 25.0
6 6 36.0
6 7 36.0
7 3 22.0
7 4 46.0
7 5 35.0
7 6 25.0
7 7 28.0
8 3 37.0
8 4 41.0
8 5 49.0
8 6 38.0
8 7 31.0
8 8 32.0
9 3 62.0
9 4 42.0
9 5 26.0
9 6 30.0
9 7 28.0
9 8 60.0
10 3 56.0
10 4 40.0
10 5 52.0
10 6 44.0
10 7 40.0
10 8 66.0
11 3 112.0
11 4 56.0
11 5 39.0
11 6 31.0
11 7 46.0
11 8 47.0
12 4 47.0
12 5 50.0
12 6 52.0
12 7 53.0
12 8 45.0
13 3 62.0
13 4 37.0
13 5 54.0
13 6 67.0
13 7 81.0
14 3 83.0
14 4 76.0
14 5 41.0
14 6 88.0
14 7 54.0
14 8 68.0
15 4 60.0
15 5 43.0
15 6 98.0
15 7 82.0
15 8 58.0
16 3 58.0
16 4 70.0
16 5 48.0
16 6 71.0
16 7 63.0
17 3 94.0
17 4 90.0
17 5 57.0
17 6 78.0
17 7 84.0
17 8 60.0
18 3 65.0
18 4 120.0
18 5 98.0
18 6 90.0
18 7 69.0
19 3 50.0
19 4 98.0
19 5 100.0
19 6 85.0
19 7 93.0
19 8 72.0
20 4 83.0
20 5 75.0
20 6 99.0
20 7 74.0
20 8 84.0
21 3 67.0
21 4 78.0
21 5 82.0
21 6 74.0
21 7 154.0
22 3 86.0
22 4 62.0
22 5 72.0
22 6 152.0
22 7 120.0
22 8 95.0
23 3 124.0
23 4 95.0
23 5 79.0
23 6 56.0
23 7 105.0
24 3 98.0
24 4 102.0
24 5 117.0
24 6 103.0
24 7 102.0
24 8 109.0
25 3 145.0
25 4 85.0
25 5 82.0
25 6 129.0
25 7 85.0
26 4 103.0
26 5 92.0
26 6 75.0
26 7 101.0
26 8 129.0
27 3 149.0
27 4 97.0
27 5 67.0
27 6 189.0
27 7 110.0
27 8 84.0
28 4 110.0
28 5 131.0
28 6 120.0
28 7 135.0
28 8 115.0
29 3 64.0
29 4 145.0
29 5 137.0
29 6 193.0
29 7 125.0
29 8 136.0
30 4 163.0
30 5 88.0
30 6 113.0
30 7 91.0
30 8 101.0
