4 8 9887522333.33
4 9 9716653064.0
4 10 9944055216.0
4 11 9512023912.0
4 12 9509385992.0
4 13 9277347200.0
5 9 11827063852.2
5 10 11958711168.0
5 11 11591378784.0
5 12 11583652864.0
5 13 11460449288.0
6 9 14059238059.8
6 10 14008732264.0
6 11 13698865368.0
6 12 13955475344.0
6 13 14541102784.0
7 9 16569706391.8
7 10 16212154904.0
7 11 16115671544.0
7 12 16142337960.0
7 13 18899169208.0
8 9 19058213680.6
8 10 18637295840.0
8 11 18452726112.0
8 12 18451314240.0
8 13 19226685184.0
9 9 22696758422.9
9 10 20930437224.0
9 11 20757807496.0
9 12 20817739360.0
9 13 21695979021.0
9 14 20757548672.0
10 9 23677184100.8
10 10 23351840120.0
10 11 23171467168.0
10 12 23161889712.0
10 13 28257045154.8
10 14 23762336935.1
11 9 25751881866.3
11 10 26103686632.0
11 11 25641420760.0
11 12 26036058040.0
11 13 27375986709.3
12 9 29782573749.4
12 10 28445999856.0
12 11 28486372848.0
12 12 28395507668.3
12 13 29597474096.0
12 14 28883748464.0
13 9 28693729699.1
13 10 31377020264.0
13 11 31006373936.0
13 12 30800055064.0
13 13 31997957066.9
13 14 31163690632.0
14 9 33092229082.0
14 10 32639672071.9
14 11 32324408184.0
14 12 32294841552.0
14 13 33347478920.0
14 14 32546120192.0
15 9 29807619762.2
15 10 33402439176.0
15 11 33195853560.0
15 12 32976013896.0
15 13 34237474856.0
15 14 33419356464.0
16 9 35811537953.5
16 10 34053828368.0
16 11 34462098315.4
16 12 33446467067.7
16 13.1 35015795411.6
16 13 34752338799.6
16 14 34507084736.0
17 9 34202463740.4
17 10 34113546229.6
17 11 33789984942.1
17 12 33589118956.2
17 13.1 34352674929.9
17 14.1 33632747360.5
18 9 33920818974.2
18 10 33959659669.9
18 11.1 33549165488.4
18 12.1 33723916512.6
18 13.3 34535981629.1
19 9.1 33812411123.5
19 10.1 33762097768.1
19 11.1 33452095461.5
19 12.1 33375156837.4
19 13.2 34157001787.1
20 9.1 33917448270.2
20 10.2 33753599782.0
20 11.2 32980323739.3
20 12.3 33380288591.7
20 13.3 33937966396.9
21 9.1 33742316461.8
21 10.1 33816725546.0
21 11.2 33228681160.7
21 12.2 33340185810.7
21 13.2 33646199502.9
22 9.1 33351958691.4
22 10.3 33466699435.7
22 11.3 32729866971.4
22 12.3 33065091542.5
22 13.4 33445770282.4
23 9 33347884053.9
23 10.2 33228398025.1
23 11.2 32593270052.6
23 12.3 32688096613.6
23 13.3 33028104315.6
24 9.1 33198073158.1
24 10.2 33058983063.7
24 11.2 32480016453.3
24 12.3 32846763465.1
24 13.3 33159333500.5
25 9.1 33405061076.4
25 10.2 33017295156.7
25 11.2 32416079324.5
25 12.2 32613753663.4
25 13.3 32955878446.6
26 9.1 33758928574.4
26 10.2 33292233644.4
26 11.2 32589389422.1
26 12.2 32922227691.7
26 13.2 33277955660.1
27 9.1 33446816874.6
27 10.2 32734384261.9
27 11.2 32203658684.1
27 12.2 32419183357.1
27 13.2 32971867876.4
28 9.1 33590856845.2
28 10.1 32751491809.5
28 11.1 32380897786.6
28 12.1 32521773093.1
28 13.1 32818428938.4
29 9 34159528957.7
29 10.1 32832301767.1
29 11.1 32247989333.3
29 12.2 31996706127.3
29 13.2 32658180494.6
30 9 33720293006.3
30 10.1 32352366215.6
30 11.2 31949181510.8
30 12.2 32022470539.9
30 13.2 32670693665.7
