4 3 2.025390625
4 4 1.9501953125
4 5 1.9609375
4 6 2.041015625
4 7 1.98828125
4 2 0.5849609375
5 3 2.3857421875
5 4 2.3623046875
5 5 2.380859375
5 6 2.4658203125
5 7 2.41015625
6 3 2.7373046875
6 4 2.80078125
6 5 2.83203125
6 6 2.810546875
6 7 2.7890625
6 8 2.7001953125
7 4 3.1103515625
7 5 3.1142578125
7 6 3.0859375
7 7 3.1650390625
7 8 3.1318359375
7 3 2.859375
8 4 3.462890625
8 5 3.412109375
8 6 3.5283203125
8 7 3.4716796875
8 3 3.4208984375
9 3 3.8447265625
9 4 3.7763671875
9 5 3.79296875
9 6 3.8271484375
9 7 3.91796875
10 4 4.0546875
10 5 4.1123046875
10 6 4.0859375
10 7 4.060546875
10 8 4.0087890625
10 3 4.0712890625
11 3 4.3671875
11 4 4.341796875
11 5 4.34375
11 6 4.376953125
11 7 4.3525390625
11 8 4.345703125
12 4 4.5556640625
12 5 4.5185546875
12 6 4.576171875
12 7 4.60546875
12 8 4.478515625
13 4 4.7568359375
13 5 4.7490234375
13 6 4.78515625
13 7 4.79296875
13 8 4.8193359375
14 3 4.630859375
14 4 5.0263671875
14 5 4.970703125
14 6 5.009765625
14 7 5.0498046875
14 8 4.9912109375
15 4 5.1669921875
15 5 5.185546875
15 6 5.2802734375
15 7 5.25390625
15 8 5.111328125
15 3 5.1884765625
16 4 5.302734375
16 5 5.3359375
16 6 5.302734375
16 7 5.4345703125
16 8 5.33984375
17 3 5.5224609375
17 4 5.48828125
17 5 5.5107421875
17 6 5.5341796875
17 7 5.5087890625
17 8 5.53125
18 4 5.6875
18 5 5.6767578125
18 6 5.7001953125
18 7 5.744140625
18 8 5.6591796875
19 3 5.787109375
19 4 5.8369140625
19 5 5.794921875
19 6 5.7919921875
19 7 5.8330078125
20 4 5.9384765625
20 5 5.94140625
20 6 5.9951171875
20 7 5.9755859375
20 8 5.9189453125
20 3 6.0224609375
21 4 6.119140625
21 5 6.0703125
21 6 6.1025390625
21 7 6.1181640625
21 3 6.0888671875
22 4 6.15234375
22 5 6.142578125
22 6 6.1875
22 7 6.1875
22 8 6.1103515625
22 3 6.521484375
23 4 6.3154296875
23 5 6.333984375
23 6 6.3310546875
23 7 6.326171875
23 3 6.2802734375
24 4 6.3583984375
24 5 6.330078125
24 6 6.365234375
24 7 6.369140625
24 8 6.3359375
24 3 6.880859375
25 3 6.3916015625
25 4 6.423828125
25 5 6.443359375
25 6 6.435546875
25 7 6.4248046875
26 4 6.5146484375
26 5 6.5390625
26 6 6.5390625
26 7 6.5068359375
26 8 6.5224609375
27 3 6.5810546875
27 4 6.6513671875
27 5 6.6015625
27 6 6.62890625
27 7 6.62109375
27 8 6.548828125
28 4 6.61328125
28 5 6.6943359375
28 6 6.6572265625
28 7 6.7041015625
28 8 6.642578125
29 3 6.7109375
29 4 6.734375
29 5 6.720703125
29 6 6.7109375
29 7 6.7255859375
29 8 6.71484375
30 4 6.775390625
30 5 6.8857421875
30 6 6.783203125
30 7 6.826171875
30 8 6.76953125
