4 8 9719424000.0
4 9 9717024672.0
4 10 9943465008.0
4 11 9523015824.0
4 12 9505834936.0
4 13 9269858296.0
5 9 11823245893.5
5 10 11963937656.0
5 11 11583384208.0
5 12 11596314640.0
5 13 11432942008.0
6 9 13994961636.9
6 10 14023159512.0
6 11 13684145928.0
6 12 13966354400.0
6 13 14528320888.0
7 9 16464535745.5
7 10 16232082464.0
7 11 16094539168.0
7 12 16109576576.0
7 13 16775465912.0
8 9 19217919706.6
8 10 18638860240.0
8 11 18464544400.0
8 12 18503697752.0
8 13 19198265704.0
9 9 22159431022.9
9 10 20948548872.0
9 11 20753914176.0
9 12 20832415320.0
9 13 21723894944.0
10 9 23858488942.4
10 10 23344177720.0
10 11 23154882536.0
10 12 23188206136.0
10 13 24390731128.0
11 9 27701127617.3
11 10 26130233704.0
11 11 25657299032.0
11 12 26150478824.0
11 13 27366319184.8
12 9 29380967823.5
12 10 28987412552.0
12 11 28994018944.0
12 12 28993284552.0
12 13 30246186400.0
12 14 29771958832.0
13 9 31004384338.6
13 10 32073399800.0
13 11 31759207704.0
13 12 31727300216.0
13 13 33077011468.5
13 14 32545468680.0
14 9 32480988106.7
14 10 34693594968.0
14 11 34814860360.0
14 12 34799190010.0
14 13 36248989320.0
14 14 38269430048.0
15 9 36583198533.8
15 10 36848988760.0
15 11 37045122109.9
15 12 36837260552.0
15 13 38395302497.5
15 14 37486666248.0
16 9 41691866794.4
16 10 39012602968.0
16 11 39148593456.0
16 12 38814392103.9
16 13 40399468232.0
16 14 39569772912.0
17 9 43121134854.6
17 10 40581634568.0
17 11 40634998484.5
17 12 40095607024.0
17 13 41633676806.4
17 14 40966390576.0
18 9 43747820365.1
18 11.1 42358004823.5
18 12.1 41842533080.1
18 10.1 42188565136.2
18 13.1 42893523734.9
19 9.1 44950294514.7
19 10.1 43820117211.5
19 11.1 43724235782.0
19 12.1 43160441862.1
19 13.1 44077458692.7
20 9 47770260307.7
20 10 44036903768.5
20 11.1 44282277584.9
20 12.2 43369548071.6
20 13.2 44592780337.8
21 9.1 46583365427.5
21 10.1 44847245905.1
21 11.1 45116578115.1
21 12.1 44377194025.2
21 13.1 45537240736.5
22 9 48015655054.9
22 10.1 46622745522.0
22 11.1 46344215106.8
22 12.1 45973913705.2
22 13.1 46861789273.1
23 9 49042223731.7
23 10.1 47821383762.5
23 11.1 47428386132.8
23 12.1 47143471250.2
23 13.1 47791337224.7
24 9 49095456718.6
24 10 47938216024.0
24 11.1 47839691226.6
24 12.1 47531532929.8
24 13.1 48263835465.1
25 9 50489559014.6
25 10 48897923531.0
25 11.1 48686477647.5
25 12.1 48269946834.5
25 13.1 48782126985.4
26 9 50340208583.3
26 10.1 48702718848.5
26 11.1 48273544914.3
26 12.1 48407922410.2
26 13.1 48892309790.6
27 9 51194645012.9
27 10 49467081942.4
27 11.1 49148400485.1
27 12.1 48896350653.4
27 13.1 49299215740.7
28 9.1 50961503046.2
28 10.1 49513625243.6
28 11.1 49186367904.7
28 12.2 49118038367.2
28 13.2 49483677346.5
29 10.1 49199151308.4
29 11.1 48861674664.0
29 13.2 49049341330.7
29 9.1 51074729628.8
29 12.1 48657274041.1
30 10.1 49220193018.9
30 9.1 51118466187.2
30 11.1 48759810025.3
30 12.1 48366339620.4
30 13.1 48994489557.3
