4 3 0.3818359375
4 4 0.37109375
4 5 0.376953125
4 6 0.3896484375
4 7 0.37890625
4 2 0.140625
5 3 0.4560546875
5 4 0.4609375
5 5 0.462890625
5 6 0.44921875
5 7 0.4443359375
6 3 0.5498046875
6 4 0.5478515625
6 5 0.56640625
6 6 0.55078125
6 7 0.541015625
6 8 0.4892578125
7 4 0.568359375
7 5 0.5966796875
7 6 0.5693359375
7 7 0.578125
7 8 0.572265625
7 3 0.544921875
8 4 0.6083984375
8 5 0.626953125
8 6 0.6123046875
8 7 0.603515625
8 3 0.615234375
9 3 0.6552734375
9 4 0.62890625
9 5 0.650390625
9 6 0.6455078125
9 7 0.662109375
10 4 0.6953125
10 5 0.7060546875
10 6 0.7001953125
10 7 0.7119140625
10 8 0.697265625
10 3 0.6875
11 3 0.7236328125
11 4 0.7197265625
11 5 0.72265625
11 6 0.7265625
11 7 0.7421875
11 8 0.728515625
12 4 0.748046875
12 5 0.767578125
12 6 0.7568359375
12 7 0.7744140625
12 8 0.7470703125
13 4 0.7626953125
13 5 0.7685546875
13 6 0.7783203125
13 7 0.77734375
13 8 0.79296875
14 3 0.8505859375
14 4 0.833984375
14 5 0.8349609375
14 6 0.8330078125
14 7 0.8388671875
14 8 0.837890625
15 4 0.8544921875
15 5 0.857421875
15 6 0.859375
15 7 0.85546875
15 8 0.8359375
15 3 0.8388671875
16 4 0.84375
16 5 0.84765625
16 6 0.859375
16 7 0.86328125
16 8 0.8447265625
17 3 0.859375
17 4 0.8447265625
17 5 0.859375
17 6 0.8671875
17 7 0.8720703125
17 8 0.8623046875
18 4 0.88671875
18 5 0.8916015625
18 6 0.89453125
18 7 0.8916015625
18 8 0.8916015625
19 3 0.892578125
19 4 0.8984375
19 5 0.90234375
19 6 0.904296875
19 7 0.9033203125
20 4 0.9013671875
20 5 0.912109375
20 6 0.9140625
20 7 0.91015625
20 8 0.912109375
20 3 0.9091796875
21 4 0.9072265625
21 5 0.916015625
21 6 0.92578125
21 7 0.9208984375
21 3 0.9091796875
22 4 0.91015625
22 5 0.921875
22 6 0.9228515625
22 7 0.921875
22 8 0.9228515625
22 3 0.9462890625
23 4 0.916015625
23 5 0.9248046875
23 6 0.9248046875
23 7 0.931640625
23 3 0.9150390625
24 4 0.92578125
24 5 0.9365234375
24 6 0.935546875
24 7 0.935546875
24 8 0.93359375
24 3 0.970703125
25 3 0.931640625
25 4 0.927734375
25 5 0.94140625
25 6 0.93359375
25 7 0.94140625
26 4 0.9384765625
26 5 0.94140625
26 6 0.9482421875
26 7 0.9462890625
26 8 0.943359375
27 3 0.939453125
27 4 0.9404296875
27 5 0.9501953125
27 6 0.9443359375
27 7 0.9501953125
27 8 0.9384765625
28 4 0.9384765625
28 5 0.943359375
28 6 0.9482421875
28 7 0.94921875
28 8 0.943359375
29 3 0.9521484375
29 4 0.951171875
29 5 0.95703125
29 6 0.9580078125
29 7 0.9580078125
29 8 0.9541015625
30 4 0.953125
30 5 0.966796875
30 6 0.9638671875
30 7 0.966796875
30 8 0.95703125
