8 115580614.0 115580614.0 115580614.0 115580614.0 115580614.0
16 114724862.0 114724862.0 114724862.0 114724862.0 114724862.0
32 114320766.0 114320766.0 114320766.0 114320766.0 114320766.0
48 114956997.0 114956997.0 114956997.0 114956997.0 114956997.0
64 116892322.0 116892322.0 116892322.0 116892322.0 116892322.0
80 116706961.0 116706961.0 116706961.0 116706961.0 116706961.0
96 116335157.0 116335157.0 116335157.0 116335157.0 116335157.0
112 118712550.0 118712550.0 118712550.0 118712550.0 118712550.0
128 119053468.0 119053468.0 119053468.0 119053468.0 119053468.0
144 121230734.0 121230734.0 121230734.0 121230734.0 121230734.0
160 121492440.0 121492440.0 121492440.0 121492440.0 121492440.0
176 120254247.0 120254247.0 120254247.0 120254247.0 120254247.0
192 118249110.0 118249110.0 118249110.0 118249110.0 118249110.0
208 119413018.0 119413018.0 119413018.0 119413018.0 119413018.0
224 130888044.0 130888044.0 130888044.0 130888044.0 130888044.0
240 120842208.0 120842208.0 120842208.0 120842208.0 120842208.0
256 120905442.0 120905442.0 120905442.0 120905442.0 120905442.0
272 119789690.0 119789690.0 119789690.0 119789690.0 119789690.0
288 117637895.0 117637895.0 117637895.0 117637895.0 117637895.0
304 121113800.0 121113800.0 121113800.0 121113800.0 121113800.0
320 119443743.0 119443743.0 119443743.0 119443743.0 119443743.0
336 119893967.0 119893967.0 119893967.0 119893967.0 119893967.0
352 120133784.0 120133784.0 120133784.0 120133784.0 120133784.0
368 118772638.0 118772638.0 118772638.0 118772638.0 118772638.0
384 118780877.0 118780877.0 118780877.0 118780877.0 118780877.0
400 121251575.0 121251575.0 121251575.0 121251575.0 121251575.0
416 117128600.0 117128600.0 117128600.0 117128600.0 117128600.0
432 118938418.0 118938418.0 118938418.0 118938418.0 118938418.0
448 121163883.0 121163883.0 121163883.0 121163883.0 121163883.0
464 119622995.0 119622995.0 119622995.0 119622995.0 119622995.0
480 119153246.0 119153246.0 119153246.0 119153246.0 119153246.0
500 121051966.0 121051966.0 121051966.0 121051966.0 121051966.0
