8 1.22547352682 1.22547352682 1.22547352682 1.22547352682 1.22547352682
16 1.22486785897 1.22486785897 1.22486785897 1.22486785897 1.22486785897
32 1.22510760005 1.22510760005 1.22510760005 1.22510760005 1.22510760005
48 1.22490775472 1.22490775472 1.22490775472 1.22490775472 1.22490775472
64 1.22627876444 1.22627876444 1.22627876444 1.22627876444 1.22627876444
80 1.22803409027 1.22803409027 1.22803409027 1.22803409027 1.22803409027
96 1.22622706944 1.22622706944 1.22622706944 1.22622706944 1.22622706944
112 1.2261338365 1.2261338365 1.2261338365 1.2261338365 1.2261338365
128 1.23038498722 1.23038498722 1.23038498722 1.23038498722 1.23038498722
144 1.22641629893 1.22641629893 1.22641629893 1.22641629893 1.22641629893
160 1.23004700215 1.23004700215 1.23004700215 1.23004700215 1.23004700215
176 1.22618606094 1.22618606094 1.22618606094 1.22618606094 1.22618606094
192 1.22761487544 1.22761487544 1.22761487544 1.22761487544 1.22761487544
208 1.22695572897 1.22695572897 1.22695572897 1.22695572897 1.22695572897
224 1.22584546127 1.22584546127 1.22584546127 1.22584546127 1.22584546127
240 1.22587568314 1.22587568314 1.22587568314 1.22587568314 1.22587568314
256 1.2315615881 1.2315615881 1.2315615881 1.2315615881 1.2315615881
272 1.22702906039 1.22702906039 1.22702906039 1.22702906039 1.22702906039
288 1.22689340344 1.22689340344 1.22689340344 1.22689340344 1.22689340344
304 1.22740001889 1.22740001889 1.22740001889 1.22740001889 1.22740001889
320 1.22696962096 1.22696962096 1.22696962096 1.22696962096 1.22696962096
336 1.22746208611 1.22746208611 1.22746208611 1.22746208611 1.22746208611
352 1.22638635539 1.22638635539 1.22638635539 1.22638635539 1.22638635539
368 1.22733668243 1.22733668243 1.22733668243 1.22733668243 1.22733668243
384 1.22607844881 1.22607844881 1.22607844881 1.22607844881 1.22607844881
400 1.2277688718 1.2277688718 1.2277688718 1.2277688718 1.2277688718
416 1.22701776119 1.22701776119 1.22701776119 1.22701776119 1.22701776119
432 1.22732066716 1.22732066716 1.22732066716 1.22732066716 1.22732066716
448 1.22680665054 1.22680665054 1.22680665054 1.22680665054 1.22680665054
464 1.22669186427 1.22669186427 1.22669186427 1.22669186427 1.22669186427
480 1.22602054178 1.22602054178 1.22602054178 1.22602054178 1.22602054178
500 1.22612759213 1.22612759213 1.22612759213 1.22612759213 1.22612759213
