8 0.0 44745902.0 44745902.0 44745902.0 44745902.0 44745902.0
8 1.0 44083883.0 44083883.0 44083883.0 44083883.0 44083883.0
8 2.0 41155284.0 41155284.0 41155284.0 41155284.0 41155284.0
8 3.0 41155152.0 41155152.0 41155152.0 41155152.0 41155152.0
8 4.0 40949986.0 40949986.0 40949986.0 40949986.0 40949986.0
8 5.0 40949109.0 40949109.0 40949109.0 40949109.0 40949109.0
16 0.0 44171485.0 44171485.0 44171485.0 44171485.0 44171485.0
16 1.0 43516870.0 43516870.0 43516870.0 43516870.0 43516870.0
16 2.0 40752138.0 40752138.0 40752138.0 40752138.0 40752138.0
16 3.0 40752024.0 40752024.0 40752024.0 40752024.0 40752024.0
16 4.0 40532747.0 40532747.0 40532747.0 40532747.0 40532747.0
16 5.0 40531734.0 40531734.0 40531734.0 40531734.0 40531734.0
32 0.0 44112400.0 44112400.0 44112400.0 44112400.0 44112400.0
32 1.0 43460007.0 43460007.0 43460007.0 43460007.0 43460007.0
32 2.0 40433740.0 40433740.0 40433740.0 40433740.0 40433740.0
32 3.0 40433644.0 40433644.0 40433644.0 40433644.0 40433644.0
32 4.0 40294818.0 40294818.0 40294818.0 40294818.0 40294818.0
32 5.0 40293832.0 40293832.0 40293832.0 40293832.0 40293832.0
48 0.0 44101930.0 44101930.0 44101930.0 44101930.0 44101930.0
48 1.0 43449485.0 43449485.0 43449485.0 43449485.0 43449485.0
48 2.0 40154393.0 40154393.0 40154393.0 40154393.0 40154393.0
48 3.0 40154265.0 40154265.0 40154265.0 40154265.0 40154265.0
48 4.0 40033966.0 40033966.0 40033966.0 40033966.0 40033966.0
48 5.0 40033086.0 40033086.0 40033086.0 40033086.0 40033086.0
64 0.0 45662037.0 45662037.0 45662037.0 45662037.0 45662037.0
64 1.0 44984643.0 44984643.0 44984643.0 44984643.0 44984643.0
64 2.0 41150474.0 41150474.0 41150474.0 41150474.0 41150474.0
64 3.0 41150406.0 41150406.0 41150406.0 41150406.0 41150406.0
64 4.0 41118178.0 41118178.0 41118178.0 41118178.0 41118178.0
64 5.0 41118177.0 41118177.0 41118177.0 41118177.0 41118177.0
80 0.0 43870847.0 43870847.0 43870847.0 43870847.0 43870847.0
80 1.0 43222366.0 43222366.0 43222366.0 43222366.0 43222366.0
80 2.0 39551279.0 39551279.0 39551279.0 39551279.0 39551279.0
80 3.0 39551194.0 39551194.0 39551194.0 39551194.0 39551194.0
80 4.0 39514147.0 39514147.0 39514147.0 39514147.0 39514147.0
80 5.0 39514147.0 39514147.0 39514147.0 39514147.0 39514147.0
96 0.0 44954419.0 44954419.0 44954419.0 44954419.0 44954419.0
96 1.0 44289703.0 44289703.0 44289703.0 44289703.0 44289703.0
96 2.0 39859715.0 39859715.0 39859715.0 39859715.0 39859715.0
96 3.0 39859602.0 39859602.0 39859602.0 39859602.0 39859602.0
96 4.0 39848239.0 39848239.0 39848239.0 39848239.0 39848239.0
96 5.0 39848238.0 39848238.0 39848238.0 39848238.0 39848238.0
112 0.0 44069877.0 44069877.0 44069877.0 44069877.0 44069877.0
112 1.0 43418230.0 43418230.0 43418230.0 43418230.0 43418230.0
112 2.0 38653634.0 38653634.0 38653634.0 38653634.0 38653634.0
112 3.0 38653493.0 38653493.0 38653493.0 38653493.0 38653493.0
112 4.0 38641058.0 38641058.0 38641058.0 38641058.0 38641058.0
112 5.0 38641058.0 38641058.0 38641058.0 38641058.0 38641058.0
128 0.0 43699273.0 43699273.0 43699273.0 43699273.0 43699273.0
128 1.0 43051690.0 43051690.0 43051690.0 43051690.0 43051690.0
128 2.0 38640048.0 38640048.0 38640048.0 38640048.0 38640048.0
128 3.0 38639983.0 38639983.0 38639983.0 38639983.0 38639983.0
128 4.0 38448764.0 38448764.0 38448764.0 38448764.0 38448764.0
128 5.0 38448764.0 38448764.0 38448764.0 38448764.0 38448764.0
144 0.0 45123657.0 45123657.0 45123657.0 45123657.0 45123657.0
144 1.0 44455068.0 44455068.0 44455068.0 44455068.0 44455068.0
144 2.0 38519517.0 38519517.0 38519517.0 38519517.0 38519517.0
144 3.0 38519452.0 38519452.0 38519452.0 38519452.0 38519452.0
144 4.0 38364292.0 38364292.0 38364292.0 38364292.0 38364292.0
144 5.0 38364260.0 38364260.0 38364260.0 38364260.0 38364260.0
160 0.0 43695825.0 43695825.0 43695825.0 43695825.0 43695825.0
160 1.0 43048297.0 43048297.0 43048297.0 43048297.0 43048297.0
160 2.0 38473460.0 38473460.0 38473460.0 38473460.0 38473460.0
160 3.0 38473327.0 38473327.0 38473327.0 38473327.0 38473327.0
160 4.0 38291022.0 38291022.0 38291022.0 38291022.0 38291022.0
160 5.0 38291022.0 38291022.0 38291022.0 38291022.0 38291022.0
176 0.0 44070914.0 44070914.0 44070914.0 44070914.0 44070914.0
176 1.0 43417829.0 43417829.0 43417829.0 43417829.0 43417829.0
176 2.0 38161215.0 38161215.0 38161215.0 38161215.0 38161215.0
176 3.0 38161215.0 38161215.0 38161215.0 38161215.0 38161215.0
176 4.0 37975562.0 37975562.0 37975562.0 37975562.0 37975562.0
176 5.0 37975561.0 37975561.0 37975561.0 37975561.0 37975561.0
192 0.0 45957270.0 45957270.0 45957270.0 45957270.0 45957270.0
192 1.0 45275246.0 45275246.0 45275246.0 45275246.0 45275246.0
192 2.0 39253749.0 39253749.0 39253749.0 39253749.0 39253749.0
