8 37.545022 37.545022 37.545022 37.545022 37.545022
16 37.262419 37.262419 37.262419 37.262419 37.262419
32 37.011655 37.011655 37.011655 37.011655 37.011655
48 37.532347 37.532347 37.532347 37.532347 37.532347
64 36.934694 36.934694 36.934694 36.934694 36.934694
80 37.062067 37.062067 37.062067 37.062067 37.062067
96 36.762741 36.762741 36.762741 36.762741 36.762741
112 37.47798 37.47798 37.47798 37.47798 37.47798
128 36.598253 36.598253 36.598253 36.598253 36.598253
144 35.979236 35.979236 35.979236 35.979236 35.979236
160 37.815659 37.815659 37.815659 37.815659 37.815659
176 36.776823 36.776823 36.776823 36.776823 36.776823
192 35.852281 35.852281 35.852281 35.852281 35.852281
208 35.230439 35.230439 35.230439 35.230439 35.230439
224 40.525155 40.525155 40.525155 40.525155 40.525155
240 37.967555 37.967555 37.967555 37.967555 37.967555
256 37.492693 37.492693 37.492693 37.492693 37.492693
272 36.017689 36.017689 36.017689 36.017689 36.017689
288 35.015048 35.015048 35.015048 35.015048 35.015048
304 35.196449 35.196449 35.196449 35.196449 35.196449
320 34.024759 34.024759 34.024759 34.024759 34.024759
336 33.95673 33.95673 33.95673 33.95673 33.95673
352 34.070981 34.070981 34.070981 34.070981 34.070981
368 33.745462 33.745462 33.745462 33.745462 33.745462
384 34.330542 34.330542 34.330542 34.330542 34.330542
400 34.967702 34.967702 34.967702 34.967702 34.967702
416 34.268589 34.268589 34.268589 34.268589 34.268589
432 35.064675 35.064675 35.064675 35.064675 35.064675
448 36.309615 36.309615 36.309615 36.309615 36.309615
464 35.696616 35.696616 35.696616 35.696616 35.696616
480 36.488046 36.488046 36.488046 36.488046 36.488046
500 37.687387 37.687387 37.687387 37.687387 37.687387
