8 1079.28670395 1079.28670395 1079.28670395 1079.28670395 1079.28670395
16 1066.8720396 1066.8720396 1066.8720396 1066.8720396 1066.8720396
32 1047.19576728 1047.19576728 1047.19576728 1047.19576728 1047.19576728
48 1018.50282337 1018.50282337 1018.50282337 1018.50282337 1018.50282337
64 1008.976181 1008.976181 1008.976181 1008.976181 1008.976181
80 1008.52394994 1008.52394994 1008.52394994 1008.52394994 1008.52394994
96 989.40792923 989.40792923 989.40792923 989.40792923 989.40792923
112 991.987843826 991.987843826 991.987843826 991.987843826 991.987843826
128 989.773264428 989.773264428 989.773264428 989.773264428 989.773264428
144 978.967650695 978.967650695 978.967650695 978.967650695 978.967650695
160 995.349840363 995.349840363 995.349840363 995.349840363 995.349840363
176 982.074112416 982.074112416 982.074112416 982.074112416 982.074112416
192 993.627595866 993.627595866 993.627595866 993.627595866 993.627595866
208 1003.07172952 1003.07172952 1003.07172952 1003.07172952 1003.07172952
224 1003.11169108 1003.11169108 1003.11169108 1003.11169108 1003.11169108
240 985.811558076 985.811558076 985.811558076 985.811558076 985.811558076
256 977.20295127 977.20295127 977.20295127 977.20295127 977.20295127
272 983.297234616 983.297234616 983.297234616 983.297234616 983.297234616
288 979.421277827 979.421277827 979.421277827 979.421277827 979.421277827
304 993.343121964 993.343121964 993.343121964 993.343121964 993.343121964
320 996.868315092 996.868315092 996.868315092 996.868315092 996.868315092
336 1007.39390524 1007.39390524 1007.39390524 1007.39390524 1007.39390524
352 1005.15172001 1005.15172001 1005.15172001 1005.15172001 1005.15172001
368 1026.55205627 1026.55205627 1026.55205627 1026.55205627 1026.55205627
384 1016.89507614 1016.89507614 1016.89507614 1016.89507614 1016.89507614
400 1021.20023285 1021.20023285 1021.20023285 1021.20023285 1021.20023285
416 1025.44697728 1025.44697728 1025.44697728 1025.44697728 1025.44697728
432 1020.11278151 1020.11278151 1020.11278151 1020.11278151 1020.11278151
448 1007.65298074 1007.65298074 1007.65298074 1007.65298074 1007.65298074
464 1003.08660893 1003.08660893 1003.08660893 1003.08660893 1003.08660893
480 985.710852152 985.710852152 985.710852152 985.710852152 985.710852152
500 974.089679965 974.089679965 974.089679965 974.089679965 974.089679965
